g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	g__Peptococcus	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Delftia	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
TFS.020	0.00100754807199699	0.00741999385224905	0.000281771918439837	1.70770859660508e-05	1.70770859660508e-05	0.00755661053997746	0.0147033710167697	0.0600771884285665	0.0292103555449298	0.00879469927251614	0	0.00952901396905632	0	0.00416680897571638	0.00391065268622562	0.00280064209843232	0	0	0.038679599713105	0.00316779944670241	4.26927149151269e-05	0.0406776187711329	0.00520851121964548	0.00116978038867448	0.138392704668875	0.0355374158953516	0.000298849004405888	0.000213463574575634	0.0660456299737013	0.00116978038867448	0.0207742750777007	0.00363741931076881	8.53854298302538e-05	2.56156289490761e-05	0.00479012261347724	0	0.000196386488609584	0.00327880050548174	0	1.70770859660508e-05	0.000213463574575634	0.0241469995559958	1.70770859660508e-05	5.97698008811776e-05	0.000870931384268588	9.39239728132791e-05	0.00307387547388914	0.000128078144745381	0.000315926090371939	0.00412411626080126	0.00310802964582124	0.00410703917483521	0.00108439495884422	0.000520851121964548	0.00550736022405137	0.000128078144745381	0.00240786912121316	0.0330356228013252	0.000495235493015472	0.00677106458553912	9.39239728132791e-05	0.00517435704771338	0.0286895044229653	0.00176747839748625	0.00202363468697701	3.41541719321015e-05	0.00688206564431845	3.41541719321015e-05	5.97698008811776e-05	0.00140885959219919	0.000384234434236142	6.8308343864203e-05	0.00332149322039687	0.000102462515796305	0.000102462515796305	0.00130639707640288	3.41541719321015e-05	0.000947778271115817	0.0143789063834147	0.000409850063185218	0.00297995150107586	0.0129188155333174	0.000136616687728406	0	1.70770859660508e-05	0	8.53854298302538e-06	0.000717237610574132	6.8308343864203e-05	0.00796646060316268	0.0017504013115202	0	0	0.0568154650090509	0.0111513371358311	0.00163940025274087	0.000273233375456812	0.0205778885890912	0.000836777212336487	0.00318487653266847	0.00229686806243383	0.0193397998565525	0	1.70770859660508e-05	0.0237371494928105	0	0	8.53854298302538e-06	0.0156682263738516	0	0.000853854298302538	0.00612213531882919	0.000375695891253117	0.00144301376413129	0	5.12312578981523e-05	0.00516581850473035	0.000478158407049421	0.00033300317633799	0.000136616687728406	0	8.53854298302538e-06	0	0.000717237610574132	0.000435465692134294	2.56156289490761e-05	0.0152071450527682	0.00560982273984767	0.0392260664640186	0.000298849004405888	0.0483452303698897	0.00166501588168995	0.00711260630486014	0.000196386488609584	1.70770859660508e-05	0.00476450698452816
T.CS.109	0.00234087775735294	0.0227768841911765	4.30836397058824e-05	0.00389188878676471	1.43612132352941e-05	0.0078125	0.00518439797794118	0.0511402803308824	0.00499770220588235	0.00320255055147059	1.43612132352941e-05	0.00244140625	0	0.00643382352941176	0.00280043658088235	0.00494025735294118	0.00202493106617647	1.43612132352941e-05	0.00119198069852941	0.000129250919117647	4.30836397058824e-05	0.0389763327205882	0.00769761029411765	0.000143612132352941	0.169117647058824	0.0419347426470588	0.000502642463235294	0.00048828125	0.00341796875	0.000904756433823529	0.00498334099264706	0.004638671875	0.000114889705882353	5.74448529411765e-05	0.00101964613970588	8.61672794117647e-05	7.18060661764706e-05	0.00175206801470588	0.00506950827205882	0.00469611672794118	0.00277171415441176	0.0283203125	0.000732421875	4.30836397058824e-05	0.00182387408088235	0.000315946691176471	0.00116325827205882	7.18060661764706e-05	0.000617532169117647	0.00472483915441176	0.00700827205882353	0.00373391544117647	0.000876034007352941	0.00129250919117647	0	0.000718060661764706	0.000689338235294118	0.0450511259191176	7.18060661764706e-05	0.00670668658088235	0.000732421875	0.00871725643382353	0.0188562729779412	0.00113453584558824	0.0258358226102941	0.000157973345588235	0.0154813878676471	2.87224264705882e-05	0.000201056985294118	0.000674977022058824	0.000229779411764706	0	0.00574448529411765	0.00356158088235294	0.000201056985294118	0.000272863051470588	0.00132123161764706	0.000229779411764706	0.0293112362132353	0.00117761948529412	0.00160845588235294	0.00644818474264706	0.000646254595588235	0.000761144301470588	1.43612132352941e-05	7.18060661764706e-05	2.87224264705882e-05	0.000344669117647059	4.30836397058824e-05	0.009521484375	0.000904756433823529	0	1.43612132352941e-05	0.0400103400735294	0.0216567095588235	0.000804227941176471	0.00254193474264706	0.0217859604779412	0.00145048253676471	0.000746783088235294	0.0191578584558824	0.0306324678308824	0	2.87224264705882e-05	0.0180233226102941	0	1.43612132352941e-05	1.43612132352941e-05	2.87224264705882e-05	0	0.00206801470588235	0.0194881663602941	0.00103400735294118	0.0410730698529412	0.000186695772058824	0.000789866727941176	0	0	1.43612132352941e-05	0	0.0195168887867647	0.000502642463235294	0	2.87224264705882e-05	0.00858800551470588	1.43612132352941e-05	0.00709443933823529	0.000761144301470588	0.00159409466911765	0.000416475183823529	0.0609633501838235	0.00814280790441176	0.0101390165441176	0.000387752757352941	0.00168026194852941	7.18060661764706e-05
T.CS.151	0	0.0259181455994205	4.34625135820355e-05	0.00155016298442593	5.79500181093807e-05	0.00473741398044187	0.0024049257515393	0.0283230713509598	0.00168055052517204	0.000173850054328142	0	0.00107207533502354	0	0.000593987685621152	0.00182542557044549	0.0100833031510322	0	0	0.00233248822890257	4.34625135820355e-05	0	0.00336110105034408	0.000883737776168055	4.34625135820355e-05	0.25915248098515	0.0555450923578414	0	0.000159362549800797	0	0.000188337558855487	0	1.44875045273452e-05	2.89750090546903e-05	0	0.000825787758058674	1.44875045273452e-05	0	0.00754798985874683	0.000101412531691416	2.89750090546903e-05	0.00147772546178921	0.0113292285403839	0.000492575153929736	0	0.000695400217312568	7.24375226367258e-05	0.000246287576964868	2.89750090546903e-05	0.000260775081492213	0.0040420137631293	0.0110829409634191	0.00431727634914886	0.000405650126765665	2.89750090546903e-05	0	0	2.89750090546903e-05	0.0204273813835567	0	0.077986236870699	0.000144875045273452	0.00310032596885187	0.0392611372691054	0.00818544005795002	0.0120246287576965	0.000130387540746106	0.0149511046722202	0	1.44875045273452e-05	0.00434625135820355	0.000260775081492213	0	0.00764940239043825	0.000347700108656284	0.000738862730894603	0	0.000173850054328142	7.24375226367258e-05	0.0138065918145599	0.000463600144875045	0.000289750090546903	0.000970662803332126	2.89750090546903e-05	0	1.44875045273452e-05	7.24375226367258e-05	0	0.00272365085114089	0	0.00452010141253169	5.79500181093807e-05	0	0	0.0895907279971025	0.0064469395146686	0.000217312567910177	0.000101412531691416	0.0121984788120246	0.00127490039840637	0.00299891343716045	0.00488228902571532	0.020398406374502	0	2.89750090546903e-05	0.0188482433900761	0	7.24375226367258e-05	1.44875045273452e-05	0.020862006519377	5.79500181093807e-05	0	0.0703223469757334	0.00047808764940239	0.0285693589279247	1.44875045273452e-05	0.000304237595074248	2.89750090546903e-05	2.89750090546903e-05	4.34625135820355e-05	0	0	0.000796812749003984	0	0	0.00607026439695762	0	0.00602680188337559	4.34625135820355e-05	4.34625135820355e-05	0.000304237595074248	0.0431437884824339	0.000695400217312568	0.000492575153929736	0.000246287576964868	0.000695400217312568	0
T.CS.142	0	0.0422435308025745	0.000118218836201235	0	0.000131354262445816	0.000919479837120715	0.00132667805070275	0.0212268488112439	0.00127413634572442	0.000131354262445816	0	2.62708524891633e-05	0	0.000840667279653225	0.00236437672402469	0.00492578484171811	1.31354262445816e-05	0	0.000945750689609878	0	0.000118218836201235	0.00651517141731249	0.000985156968343623	0	0.303993169578353	0.0323656902666491	0	0.000144489688690398	0	0.000486010771049521	0.00253513726520426	0	0	0	0.000420333639826612	5.25417049783265e-05	0.00241691842900302	0.0118612898988572	0.000170760541179561	0	0.0785892552213319	0.00447918034940234	0	0	0.00176014711677394	0	0	1.31354262445816e-05	1.31354262445816e-05	0.00264022067516091	0.0129778011296467	0.00317877315118876	0.000262708524891633	0.000394062787337449	0	0	2.62708524891633e-05	0.0134506764744516	1.31354262445816e-05	0.0198213582030737	3.94062787337449e-05	0.00102456324707737	0.0256666228819125	0	0.00443977407066859	3.94062787337449e-05	0.0112833311440956	0	1.31354262445816e-05	0.00240378300275844	0.00015762511493498	0	0.00472875344804939	0	0.00015762511493498	0	0	0	0.0214238802049126	0.0006436358859845	0.000236437672402469	0.000669906738473663	0	0	0.00015762511493498	0.000249573098647051	0.000223302246157888	0.0344542230395376	1.31354262445816e-05	0.00195717851044266	1.31354262445816e-05	0	0	0.0726389071325365	0.0049389202679627	0	0.000144489688690398	0.0142650729016157	3.94062787337449e-05	0.00547747274399054	0.00827531853408643	0.00215420990411139	0	9.19479837120715e-05	0.0176671482989623	0	9.19479837120715e-05	0.000315250229869959	0.049954026008144	0	0	0.0340601602522002	0.00116905293576777	0.0168790227242874	0	0.000630500459739919	0.00409825298830947	0	0	0	0	0	0	0	0.00303428346249836	0	0.0101536844870616	0	5.25417049783265e-05	0.00112964665703402	0.0311835019046368	0.00154998029686063	0.0163667411007487	0.000538552476027847	1.31354262445816e-05	0
T.CS.095	0.00533470023161332	0.0123590386148764	9.49234916657174e-05	0.0014428370733189	1.89846983331435e-05	0.00535368492994646	0.00406272544329271	0.0151308045715154	0.00212628621331207	0.000512586854994874	0	0.00351216919163155	0	0.000721418536659452	0.000968219614990318	0.00878991532824543	0.00822037437825113	0	0.00212628621331207	0.000170862284998291	3.7969396666287e-05	0.0255723886547443	0.00108212780498918	0	0.250256293427497	0.0375137639062915	0.000892280821657744	5.69540949994305e-05	0.0011770512966549	5.69540949994305e-05	0.0108402627482249	0	0.00110111250332232	0.000189846983331435	0.00222120970497779	0.000113908189998861	0	0.00195542392831378	0.000113908189998861	3.7969396666287e-05	0.00434749591828986	0.0225158522231082	0.00197440862664692	0	0.00157572996165091	0.000189846983331435	0.000854311424991457	0.000417663363329157	0.00121502069332118	0.00153776056498462	0.0188518054448115	0.00286668944830467	0.00159471465998405	0.000569540949994305	0.000930250218324031	0.000303755173330296	0.00307552112996924	0.0180544481148195	0.000151877586665148	0.0329574363063371	7.59387933325739e-05	0.00831529786991685	0.0187758666514789	0.00106314310665604	0.0214716938147853	1.89846983331435e-05	0.00533470023161332	0	0.000246801078330865	0.00142385237498576	0.0105744769715609	0	0.00694839958993052	0.000113908189998861	0	0	0.000626495044993735	1.89846983331435e-05	0.0152447127615142	0.000151877586665148	0.00184151573831492	0.0111250332232221	1.89846983331435e-05	0.00102517370998975	0	0.00360709268329726	0	0.00153776056498462	0.000569540949994305	0.0104985381782283	0.000550556251661161	0.000113908189998861	0	0.0542392831377909	0.0112579261115541	0.000721418536659452	0.00282872005163838	0.0443862247028895	0.00429054182329043	0.000493602156661731	0.00744200174659225	0.0303565326346964	0	3.7969396666287e-05	0.0137069521965296	0	1.89846983331435e-05	0.000189846983331435	0.0307552112996924	0	5.69540949994305e-05	0.0167065345331663	0.000740403234992596	0.00975813494323575	0.000778372631658883	0.000227816379997722	1.89846983331435e-05	0	0.000303755173330296	0.00081634202832517	1.89846983331435e-05	1.89846983331435e-05	0	0	0.0105175228765615	0	0.00235410259330979	0.000265785776664009	0.00235410259330979	0.000360709268329726	0.089038235182443	0.0010061890116566	0.0127767019782056	0.00102517370998975	0.00037969396666287	0
T.CS.158	0.0129896083133493	0.00216749677181332	0.000199840127897682	0.012589928057554	6.14892701223637e-05	0.00242882616983336	0.000522658796040091	0.0403523335178011	0.00209063518416036	0.00292074033081227	0	0	0	0.000860849781713091	1.53723175305909e-05	0.00641025641025641	1.53723175305909e-05	0.000491914160978909	0.00573387443891041	0.000968456004427227	0.00127590235503905	0.00757855254258132	0	6.14892701223637e-05	0.208187296316793	0.032881387197934	0.00272090020291459	0.00259792166266986	0	0.00201377359650741	0	0.0409825985365554	0.000261329398020046	0.000399680255795364	0.00187542273873209	0	0.000153723175305909	0.0138350857775318	3.07446350611818e-05	0.000107606222714136	0.00367398388981123	0.0166943368382217	0	1.53723175305909e-05	0.00222898604193568	1.53723175305909e-05	0.000814732829121318	0.000184467810367091	0.00201377359650741	0.00273627252044518	0.0180471007809137	0.00624116091741991	0.000999200639488409	0.00179856115107914	4.61169525917727e-05	0.000292074033081227	0.00184467810367091	0.0248416651294349	0.000122978540244727	0.0437803603271229	0.000138350857775318	0.00207526286662977	0.00996126175982291	1.53723175305909e-05	0.009131156613171	0	0.0175244419848736	1.53723175305909e-05	0.000138350857775318	0.00299760191846523	0.0005072864785095	0	0.00545717272335977	0.00115292381479432	0.000138350857775318	0	4.61169525917727e-05	6.14892701223637e-05	0.0142347660333272	0.00233659226464982	0.00433499354362664	0.00873147635737564	0.000491914160978909	0.000783988194060136	1.53723175305909e-05	0.00187542273873209	0	0.00292074033081227	4.61169525917727e-05	0.0156797638812027	0.000199840127897682	3.07446350611818e-05	0	0.0868074770952469	0.00768615876529546	0.00282850642562873	0.000599520383693046	0.0270399065363094	0.00353563303203591	0.00136813626022259	0.00501137551497264	0.0141732767632048	0	1.53723175305909e-05	0.0189079505626268	0	0	0.000999200639488409	0.000215212445428273	0.00127590235503905	0.00172169956342618	0	0.000491914160978909	0.0282389473036955	0.00275164483797577	0.000245957080489455	0.0018600504212015	4.61169525917727e-05	0.0100842403000676	0.000768615876529546	1.53723175305909e-05	0	1.53723175305909e-05	6.14892701223637e-05	0.000891594416774273	9.22339051835455e-05	0.0135737563795118	0.000860849781713091	0.00292074033081227	0.000107606222714136	0.0129588636782881	0.00102994527454959	0.111249461968886	0.000107606222714136	0.00249031543995573	0
T.CS.166	0.0143869804118955	0.000992687666904352	0.000755001887504719	0.0673629461851432	5.59260657410903e-05	0.00118842889699817	0.000153796680787998	0.0578555150091579	0.00183157865302071	0.000936761601163262	1.39815164352726e-05	0.00149602225857416	0	0.00153796680787998	0.00282426631992506	0.0159109657033402	0	0.000587223690281448	0.0110034534345595	0.00145407770926835	0.00350936062525342	0.00650140514240174	0	0.000824909469681082	0.135550801839968	0.000908798568292717	0.0067810354711072	0.00278232177061924	0	0.0044321407099814	0	0.00457195587433413	0.00103463221621017	0	0.00202731988311452	1.39815164352726e-05	1.39815164352726e-05	0.0188470841547474	4.19445493058177e-05	0	0.00219509808033779	0.0105840079415013	1.39815164352726e-05	8.38890986116354e-05	0.00125833647917453	0.000363519427317087	0.00120241041343344	9.7870615046908e-05	0.00771779707227046	0.00289417390210142	0.0034674160759476	0.00430630706206395	0.00107657676551599	0.00585825538637921	1.39815164352726e-05	0.000293611845140724	0.00054527914097563	0.033905177355536	0.000111852131482181	0.00841687289403409	0.000139815164352726	0.000573242173846175	0.0182458789480307	0	0.0252086741327964	0	0.0136599415572613	2.79630328705451e-05	2.79630328705451e-05	0.00230695021181997	0.000363519427317087	0.000657131272457811	0.00376102792108832	0.000461390042363995	8.38890986116354e-05	0	2.79630328705451e-05	0	0.00939557904450317	0.000796946436810537	0.00232093172825525	0.0241740419165863	0	0	2.79630328705451e-05	0.00135620709422144	0	0.00950743117598535	5.59260657410903e-05	0.0160228178348224	0.000167778197223271	0.000796946436810537	0	0.0764369503516351	0.00571844022202648	0.000573242173846175	0.000559260657410903	0.0275575688939222	0.00622177481369629	0.00290815541853669	0.00553668050836794	0.0175887476755729	0	1.39815164352726e-05	0.0162045775484809	5.59260657410903e-05	0	4.19445493058177e-05	6.99075821763628e-05	0	0.00838890986116354	1.39815164352726e-05	0.000992687666904352	0.0223284817471303	0.0398333403240916	5.59260657410903e-05	0.00181759713658543	1.39815164352726e-05	0.00276834025418397	0.000950743117598535	0	0	0	0.000741020371069446	0.00444612222641668	8.38890986116354e-05	0.00700473973407156	0.000866854018986899	0.00398473218405268	0.000643149756022538	0.107867399298128	0.0155893908253289	0.0218251471554605	0.000125833647917453	0	0
T.CS.157	0.000184764820778124	0.000290344718365623	0.000369529641556248	0.00203241302855936	0.000844639180699995	0.00205880800295624	0.0046191205194531	0.0554822361822309	0.0148603705854405	0.00303542205564061	0	7.91849231906245e-05	0	0.0108747294515124	2.63949743968748e-05	0.00464551549384997	0	0	0.000475109539143747	0	2.63949743968748e-05	0.000290344718365623	0	0	0.275906667370533	0.0243625613683155	0	2.63949743968748e-05	0	0.000395924615953123	2.63949743968748e-05	0.000105579897587499	0	0	0.00155730348941562	2.63949743968748e-05	0.00100300902708124	0.00522620493058122	0.00161009343820937	0.00939661088528744	0.0316211793274561	0.00607084411128121	5.27899487937497e-05	0.000237554769571874	0.000686269334318746	0.000290344718365623	0.000316739692762498	5.27899487937497e-05	0.000290344718365623	0.00332576677400623	0.0146228158158687	0.00256031251649686	7.91849231906245e-05	0.000290344718365623	0	7.91849231906245e-05	0.000290344718365623	0.0137517816607718	0	0.0171567333579686	0	0.00105579897587499	0.0255503352161748	0	0.00559573457213746	0	0.00929103098769994	0	2.63949743968748e-05	0.00147811856622499	0.000343134667159373	0.000105579897587499	0.00506783508419997	5.27899487937497e-05	0.000501504513540622	0	5.27899487937497e-05	0	0.0233859473156311	0.00179485825898749	0.000263949743968748	0.00176846328459061	0	0	0	0.00195322810536874	0.000105579897587499	0.0173942881275405	0.000501504513540622	0.00224357282373436	0	7.91849231906245e-05	0	0.0890038536662619	0.00432877580108747	0.000105579897587499	0.000184764820778124	0.0128807475056749	0.00108219395027187	0.00153090851501874	0.00826162698622182	0.0122472681201499	0	7.91849231906245e-05	0.0269492688592092	0	5.27899487937497e-05	0.000791849231906245	0.0664097555825371	0.00213799292614686	0	0	0.00153090851501874	0.0319907089690123	0.000105579897587499	0.00316739692762498	0.00746977775431558	0	5.27899487937497e-05	0	2.63949743968748e-05	0	0.00076545425750937	0	0.00208520297735311	2.63949743968748e-05	0.0192683313097186	0	7.91849231906245e-05	0.000131974871984374	0.0146228158158687	0.00395924615953123	0.0739587182600433	0.000158369846381249	0	0
T.CS.141	0	0	0.00019040365575019	7.61614623000762e-05	0	0.000476009139375476	0.00331302361005331	0.0109291698400609	0.00904417364813404	0.0035034272658035	0	1.9040365575019e-05	0	0.00327494287890328	0.00262757044935263	0.000495049504950495	0	0	0.000609291698400609	0	0.000323686214775324	0.00972962680883473	0.00019040365575019	0	0.278141660319878	0.0714965727341965	3.80807311500381e-05	5.71210967250571e-05	0	0.000247524752475248	0.00188499619192689	0	0	0	0.000647372429550647	1.9040365575019e-05	1.9040365575019e-05	0.00169459253617669	1.9040365575019e-05	0	0.00258948971820259	0.00582635186595583	0	7.61614623000762e-05	0.000418888042650419	0.000171363290175171	0.000247524752475248	0.000266565118050267	3.80807311500381e-05	0.0027989337395278	0.101827875095202	0.0051028179741051	0.000380807311500381	0.000114242193450114	0.000342726580350343	0	0.000114242193450114	0.0228484386900229	0	0.0248857578065499	0.000152322924600152	0.00140898705255141	0.0445354150799695	0	0.00782559025133283	3.80807311500381e-05	0.0102437166793602	0	3.80807311500381e-05	0.00291317593297791	0.00116146230007616	1.9040365575019e-05	0.0163366336633663	0	0.000456968773800457	0	0.000171363290175171	0	0.0122429550647372	0.000704493526275704	0.000266565118050267	0.000533130236100533	0	0	5.71210967250571e-05	0.000171363290175171	0	0.0450685453160701	0.000114242193450114	0.00255140898705255	0.000114242193450114	0	5.71210967250571e-05	0.0814166031987814	0.00527418126428027	3.80807311500381e-05	0	0.0257044935262757	0.000476009139375476	0.00154226961157654	0.00397943640517898	0.00376999238385377	0	3.80807311500381e-05	0.0177837014470678	0	1.9040365575019e-05	1.9040365575019e-05	0.032044935262757	0	0	0.0269421172886519	0	0.0188499619192689	0	0.000133282559025133	5.71210967250571e-05	1.9040365575019e-05	0	0	0	0	1.9040365575019e-05	0	0.0167364813404417	0	0.00167555217060168	0	1.9040365575019e-05	0.00019040365575019	0.0444211728865194	0.000361766945925362	0.00142802741812643	0.00019040365575019	0	0
T.CS.152	0.00269289110834626	5.11308438293593e-05	0.000392003136025088	0.0314284253404462	0.000170436146097864	0	1.70436146097864e-05	0.0557326197740017	5.11308438293593e-05	0.00161914338792971	0.000596526511342526	1.70436146097864e-05	0	8.52180730489322e-05	0.00680040222930479	0.0217306086274777	3.40872292195729e-05	0	0.0115555707054352	0.000920355188928468	0.00518125884137508	0.000170436146097864	0	0	0.220834114499003	0.000102261687658719	8.52180730489322e-05	0.00480629931995978	0.015646038211784	0.00325533039046921	5.11308438293593e-05	0	0	0	0.000460177594464234	0.000204523375317437	3.40872292195729e-05	0.00746510319908646	1.70436146097864e-05	0	0.00190888483629608	0.00664700969781671	1.70436146097864e-05	0.000187479760707651	0.0012612274811242	0	0.00250541134763861	1.70436146097864e-05	0.000170436146097864	0.00345985376578665	0.00052835205290338	0.0103284304535306	0.000886267959708895	0.0020111465239548	0.00381776967259216	3.40872292195729e-05	0.000426090365244661	0.0392855316755578	0	0.00356211545344537	0.000102261687658719	0.00124418386651441	0.0349905407938916	3.40872292195729e-05	0.00785710633511155	1.70436146097864e-05	0.00864111260716173	1.70436146097864e-05	6.81744584391458e-05	0.00124418386651441	0.000102261687658719	0.000204523375317437	0.0167197859322005	1.70436146097864e-05	0.000153392531488078	1.70436146097864e-05	0.000971486032757827	3.40872292195729e-05	0.0292979735142229	0.00514717161215551	0.00269289110834626	0.00310193785898113	0.000187479760707651	0.00112487856424591	6.81744584391458e-05	0.000204523375317437	0	0.00726057982376902	1.70436146097864e-05	0.0033916793073475	8.52180730489322e-05	0.000102261687658719	0	0.0261278611968026	0.00516421522676529	3.40872292195729e-05	1.70436146097864e-05	0.0266050824058766	0.000340872292195729	0.0013805327833927	0.00105670410580676	0.0233667956300172	0	0	0.0143336798868304	3.40872292195729e-05	0	0.000119305302268505	0.0704242155676376	0	0	0	0.00417568557939768	0.000153392531488078	0	0.000119305302268505	0.0181003187155932	0.00146575085644163	0.00492560462222828	0.0039029877456411	0	0	1.70436146097864e-05	0.000187479760707651	0.00023861060453701	0.000323828677585942	0.0200262471664991	0.00139757639800249	0.0135496736147802	0.000511308438293593	0.137763536890904	0.000119305302268505	0.00310193785898113	5.11308438293593e-05	0	0.0234349700884564
